lat,lon,alt,date,device,os,version
40.6754837036,-73.9622497559,77,2012-03-08 16:14:56,"iPhone4,1",5.0.1,1.0
40.6830329895,-73.9784393311,47.4070053101,2012-03-08 16:21:20,"iPhone4,1",5.0.1,1.0
40.6767044067,-73.9685668945,45.1619987488,2012-03-08 16:44:48,"iPhone4,1",5.0.1,1.0
40.6671333313,-73.9870910645,42.1637573242,2012-03-08 16:51:12,"iPhone4,1",5.0.1,1.0
40.6778411865,-73.9879837036,42.1637573242,2012-03-08 16:59:44,"iPhone4,1",5.0.1,1.0
40.7185821533,-74.0008163452,36,2012-03-08 17:08:16,"iPhone4,1",5.0.1,1.0
40.7111549377,-73.9931259155,36.1868934631,2012-03-09 00:29:52,"iPhone4,1",5.0.1,1.0
40.6932449341,-73.98462677,35.5778999329,2012-03-09 00:42:40,"iPhone4,1",5.0.1,1.0
40.671875,-73.9660949707,35.5778999329,2012-03-09 00:49:04,"iPhone4,1",5.0.1,1.0
40.6835746765,-73.9794921875,50.0320129395,2012-03-09 01:01:52,"iPhone4,1",5.0.1,1.0
40.6754150391,-73.9622268677,47.4000015259,2012-03-09 01:53:04,"iPhone4,1",5.0.1,1.0
40.6833686829,-73.979133606,47.8332366943,2012-03-09 03:26:56,"iPhone4,1",5.0.1,1.0
40.6757125854,-73.9628448486,64,2012-03-09 03:33:20,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801635742,58,2012-03-09 03:41:52,"iPhone4,1",5.0.1,1.0
40.6754226685,-73.9621963501,47.3333320618,2012-03-09 04:43:44,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801635742,59,2012-03-09 04:52:16,"iPhone4,1",5.0.1,1.0
40.675491333,-73.9623031616,47.9524917603,2012-03-09 05:52:00,"iPhone4,1",5.0.1,1.0
40.68384552,-73.9801635742,55,2012-03-09 06:02:40,"iPhone4,1",5.0.1,1.0
40.6754226685,-73.9622650146,48.0909080505,2012-03-09 07:02:24,"iPhone4,1",5.0.1,1.0
40.6832542419,-73.9788818359,45,2012-03-09 07:17:20,"iPhone4,1",5.0.1,1.0
40.6754570007,-73.9622955322,48.3025970459,2012-03-09 08:19:12,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801635742,36,2012-03-09 08:27:44,"iPhone4,1",5.0.1,1.0
40.6754798889,-73.9623184204,48.9974517822,2012-03-09 09:29:36,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801635742,47,2012-03-09 09:38:08,"iPhone4,1",5.0.1,1.0
40.6753883362,-73.9622116089,47.7999992371,2012-03-09 10:37:52,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801635742,44,2012-03-09 10:48:32,"iPhone4,1",5.0.1,1.0
40.6754226685,-73.9622192383,78,2012-03-09 11:01:20,"iPhone4,1",5.0.1,1.0
40.6824569702,-73.9772109985,89,2012-03-09 11:16:16,"iPhone4,1",5.0.1,1.0
40.6753997803,-73.9622039795,48.0833320618,2012-03-09 12:18:08,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801635742,48,2012-03-09 12:26:40,"iPhone4,1",5.0.1,1.0
40.6754798889,-73.9622192383,99,2012-03-09 12:58:40,"iPhone4,1",5.0.1,1.0
40.6829528809,-73.9782409668,46.7511329651,2012-03-09 15:13:04,"iPhone4,1",5.0.1,1.0
40.6727333069,-73.9672546387,46.9758338928,2012-03-09 15:23:44,"iPhone4,1",5.0.1,1.0
40.6641311646,-73.9911880493,43.2831115723,2012-03-09 15:34:24,"iPhone4,1",5.0.1,1.0
40.6764183044,-73.9899215698,43.2831115723,2012-03-09 15:45:04,"iPhone4,1",5.0.1,1.0
40.7483863831,-73.9865036011,34.9828720093,2012-03-09 16:00:00,"iPhone4,1",5.0.1,1.0
40.7517051697,-73.9822311401,37.0034217834,2012-03-09 16:06:24,"iPhone4,1",5.0.1,1.0
40.7197875977,-73.9984512329,35.3465232849,2012-03-09 18:50:40,"iPhone4,1",5.0.1,1.0
40.7109985352,-73.9933166504,40.6222724915,2012-03-10 00:14:56,"iPhone4,1",5.0.1,1.0
40.6792678833,-73.9799499512,28,2012-03-10 00:23:28,"iPhone4,1",5.0.1,1.0
40.6754684448,-73.9622497559,28,2012-03-10 01:33:52,"iPhone4,1",5.0.1,1.0
40.6839103699,-73.9803085327,63,2012-03-10 01:48:48,"iPhone4,1",5.0.1,1.0
40.6784973145,-73.9685897827,52,2012-03-10 01:53:04,"iPhone4,1",5.0.1,1.0
40.6755867004,-73.9618759155,57,2012-03-10 02:37:52,"iPhone4,1",5.0.1,1.0
40.6838493347,-73.9801712036,65,2012-03-10 02:46:24,"iPhone4,1",5.0.1,1.0
40.6757011414,-73.9627151489,63,2012-03-10 02:52:48,"iPhone4,1",5.0.1,1.0
40.6828765869,-73.9780883789,46,2012-03-10 03:01:20,"iPhone4,1",5.0.1,1.0
40.6754798889,-73.9623413086,60,2012-03-10 03:07:44,"iPhone4,1",5.0.1,1.0
40.6834640503,-73.9793701172,81,2012-03-10 03:16:16,"iPhone4,1",5.0.1,1.0
40.675327301,-73.9622650146,64,2012-03-10 03:22:40,"iPhone4,1",5.0.1,1.0
40.6834144592,-73.9792404175,56,2012-03-10 03:33:20,"iPhone4,1",5.0.1,1.0
40.6753044128,-73.9624328613,61,2012-03-10 03:37:36,"iPhone4,1",5.0.1,1.0
40.6834259033,-73.9792785645,49,2012-03-10 03:48:16,"iPhone4,1",5.0.1,1.0
40.6756019592,-73.9626312256,49,2012-03-10 03:52:32,"iPhone4,1",5.0.1,1.0
40.681854248,-73.9758987427,61,2012-03-10 04:03:12,"iPhone4,1",5.0.1,1.0
40.6655960083,-73.9820327759,64,2012-03-10 04:33:04,"iPhone4,1",5.0.1,1.0
40.6725959778,-73.9699478149,53,2012-03-10 04:43:44,"iPhone4,1",5.0.1,1.0
40.6807289124,-73.9883956909,48.7548408508,2012-03-10 05:09:20,"iPhone4,1",5.0.1,1.0
40.6746749878,-73.9667434692,37,2012-03-10 05:13:36,"iPhone4,1",5.0.1,1.0
40.6925468445,-73.9780044556,38,2012-03-10 05:41:20,"iPhone4,1",5.0.1,1.0
40.7204818726,-73.9882125854,33.1589202881,2012-03-10 05:49:52,"iPhone4,1",5.0.1,1.0
40.7222976685,-73.9801101685,23.2142848969,2012-03-10 05:56:16,"iPhone4,1",5.0.1,1.0
40.6809577942,-73.9725112915,24.3066177368,2012-03-10 08:14:56,"iPhone4,1",5.0.1,1.0
40.6754608154,-73.9622344971,47.3076934814,2012-03-10 08:29:52,"iPhone4,1",5.0.1,1.0
40.6839370728,-73.9803619385,112,2012-03-10 08:57:36,"iPhone4,1",5.0.1,1.0
40.6756668091,-73.9639053345,136,2012-03-10 09:12:32,"iPhone4,1",5.0.1,1.0
40.6839408875,-73.9803695679,75,2012-03-10 14:26:08,"iPhone4,1",5.0.1,1.0
40.6782341003,-73.9682922363,49,2012-03-10 14:30:24,"iPhone4,1",5.0.1,1.0
40.6753959656,-73.962387085,47.5999984741,2012-03-10 14:43:12,"iPhone4,1",5.0.1,1.0
40.6839294434,-73.9803466797,33,2012-03-10 14:53:52,"iPhone4,1",5.0.1,1.0
40.6754150391,-73.962348938,47.7299156189,2012-03-10 15:00:16,"iPhone4,1",5.0.1,1.0
40.6835861206,-73.9796447754,105,2012-03-10 16:21:20,"iPhone4,1",5.0.1,1.0
40.6758079529,-73.9631576538,29,2012-03-10 16:27:44,"iPhone4,1",5.0.1,1.0
40.6838035583,-73.9800872803,98,2012-03-10 16:36:16,"iPhone4,1",5.0.1,1.0
40.6754646301,-73.9621734619,42,2012-03-10 16:42:40,"iPhone4,1",5.0.1,1.0
40.6838798523,-73.9802322388,37,2012-03-10 16:51:12,"iPhone4,1",5.0.1,1.0
40.6753082275,-73.9633178711,52.1106758118,2012-03-10 16:57:36,"iPhone4,1",5.0.1,1.0
40.6804237366,-73.987197876,54.3815574646,2012-03-10 17:16:48,"iPhone4,1",5.0.1,1.0
40.6752929688,-73.9632492065,53.4014053345,2012-03-10 17:31:44,"iPhone4,1",5.0.1,1.0
40.6812973022,-73.9656295776,47.6111106873,2012-03-10 18:14:24,"iPhone4,1",5.0.1,1.0
40.6856231689,-73.9815826416,16,2012-03-10 18:18:40,"iPhone4,1",5.0.1,1.0
40.6910438538,-73.99974823,9,2012-03-10 18:22:56,"iPhone4,1",5.0.1,1.0
40.6128044128,-74.1219177246,5,2012-03-10 18:37:52,"iPhone4,1",5.0.1,1.0
40.5043983459,-74.3787460327,58,2012-03-10 18:57:04,"iPhone4,1",5.0.1,1.0
40.5004882812,-74.4272537231,4,2012-03-10 19:12:00,"iPhone4,1",5.0.1,1.0
40.4354476929,-74.5114212036,32.8524856567,2012-03-10 20:20:16,"iPhone4,1",5.0.1,1.0
40.3518409729,-74.6523971558,39.3169937134,2012-03-10 20:39:28,"iPhone4,1",5.0.1,1.0
40.3509674072,-74.6588516235,64.349861145,2012-03-10 20:54:24,"iPhone4,1",5.0.1,1.0
40.3317718506,-74.637550354,31,2012-03-10 22:49:36,"iPhone4,1",5.0.1,1.0
40.3925895691,-74.4143753052,17,2012-03-10 23:08:48,"iPhone4,1",5.0.1,1.0
40.4380378723,-74.4158859253,17,2012-03-10 23:23:44,"iPhone4,1",5.0.1,1.0
40.5017738342,-74.4266738892,38,2012-03-10 23:36:32,"iPhone4,1",5.0.1,1.0
40.5080528259,-74.4083251953,46,2012-03-11 15:47:12,"iPhone4,1",5.0.1,1.0
40.6397361755,-74.0082015991,46,2012-03-11 16:00:00,"iPhone4,1",5.0.1,1.0
40.6533737183,-74.0074462891,37,2012-03-11 16:14:56,"iPhone4,1",5.0.1,1.0
40.6885147095,-73.990562439,34,2012-03-11 16:29:52,"iPhone4,1",5.0.1,1.0
40.6770782471,-73.9656906128,47.1392555237,2012-03-11 16:40:32,"iPhone4,1",5.0.1,1.0
40.6839408875,-73.9803695679,48.4940872192,2012-03-11 16:55:28,"iPhone4,1",5.0.1,1.0
40.6754379272,-73.9622344971,47.3076934814,2012-03-11 17:31:44,"iPhone4,1",5.0.1,1.0
40.6839408875,-73.9803695679,47.1771125793,2012-03-11 17:40:16,"iPhone4,1",5.0.1,1.0
40.6776809692,-73.9664535522,42,2012-03-11 17:48:48,"iPhone4,1",5.0.1,1.0
40.6839027405,-73.9802856445,42,2012-03-11 18:03:44,"iPhone4,1",5.0.1,1.0
40.675327301,-73.962272644,47,2012-03-11 18:08:00,"iPhone4,1",5.0.1,1.0
40.6837615967,-73.9799880981,58,2012-03-11 18:22:56,"iPhone4,1",5.0.1,1.0
40.6753883362,-73.9622192383,47.4545440674,2012-03-11 19:22:40,"iPhone4,1",5.0.1,1.0
40.6838607788,-73.9801864624,21,2012-03-11 19:33:20,"iPhone4,1",5.0.1,1.0
40.6757736206,-73.9628753662,59,2012-03-11 19:37:36,"iPhone4,1",5.0.1,1.0
40.6822433472,-73.9767456055,46,2012-03-11 19:48:16,"iPhone4,1",5.0.1,1.0
40.6754417419,-73.9622192383,46.7777786255,2012-03-11 20:48:00,"iPhone4,1",5.0.1,1.0
40.6818466187,-73.9758758545,47.1333351135,2012-03-12 03:12:00,"iPhone4,1",5.0.1,1.0
40.6760482788,-73.9633712769,41,2012-03-12 03:18:24,"iPhone4,1",5.0.1,1.0
40.6839141846,-73.9803085327,52,2012-03-12 03:26:56,"iPhone4,1",5.0.1,1.0
40.6755104065,-73.9624099731,48.0923080444,2012-03-12 04:28:48,"iPhone4,1",5.0.1,1.0
40.6839141846,-73.9803085327,35,2012-03-12 04:37:20,"iPhone4,1",5.0.1,1.0
40.6760673523,-73.9636993408,88,2012-03-12 04:52:16,"iPhone4,1",5.0.1,1.0
40.6839294434,-73.9803466797,67,2012-03-12 12:13:52,"iPhone4,1",5.0.1,1.0
40.6781044006,-73.9681472778,47.7793998718,2012-03-12 12:28:48,"iPhone4,1",5.0.1,1.0
40.6754455566,-73.9622268677,46.7777786255,2012-03-12 12:43:44,"iPhone4,1",5.0.1,1.0
40.6824569702,-73.9773864746,120,2012-03-12 13:20:00,"iPhone4,1",5.0.1,1.0
40.6754951477,-73.9622344971,46.944442749,2012-03-12 13:30:40,"iPhone4,1",5.0.1,1.0
40.6628456116,-73.9927444458,48.0329322815,2012-03-12 15:36:32,"iPhone4,1",5.0.1,1.0
40.6982078552,-73.984703064,44.4499206543,2012-03-12 15:47:12,"iPhone4,1",5.0.1,1.0
40.7180480957,-73.9943618774,39,2012-03-12 15:51:28,"iPhone4,1",5.0.1,1.0
40.7196922302,-73.9999771118,9.00421237946,2012-03-12 16:00:00,"iPhone4,1",5.0.1,1.0
40.7584953308,-73.981842041,32.8369674683,2012-03-12 22:17:36,"iPhone4,1",5.0.1,1.0
40.7235107422,-73.9882965088,88.0919799805,2012-03-13 03:37:36,"iPhone4,1",5.0.1,1.0
40.6793022156,-73.9716415405,46.1744117737,2012-03-13 03:41:52,"iPhone4,1",5.0.1,1.0
40.6655693054,-73.9803619385,48.4387130737,2012-03-13 03:50:24,"iPhone4,1",5.0.1,1.0
40.6767349243,-73.9633865356,57,2012-03-13 03:56:48,"iPhone4,1",5.0.1,1.0
40.6653747559,-73.9808273315,49.15184021,2012-03-13 04:56:32,"iPhone4,1",5.0.1,1.0
40.677066803,-73.9639663696,49,2012-03-13 05:13:36,"iPhone4,1",5.0.1,1.0
40.6839294434,-73.980255127,46.7857131958,2012-03-13 12:22:24,"iPhone4,1",5.0.1,1.0
40.6750679016,-73.9625396729,163,2012-03-13 12:26:40,"iPhone4,1",5.0.1,1.0
40.6839103699,-73.9802398682,125,2012-03-13 12:37:20,"iPhone4,1",5.0.1,1.0
40.6755828857,-73.9622192383,36,2012-03-13 12:41:36,"iPhone4,1",5.0.1,1.0
40.6819534302,-73.9762191772,95,2012-03-13 12:52:16,"iPhone4,1",5.0.1,1.0
40.6757926941,-73.963142395,56,2012-03-13 12:56:32,"iPhone4,1",5.0.1,1.0
40.6899604797,-73.9778747559,50,2012-03-13 13:26:24,"iPhone4,1",5.0.1,1.0
40.7145614624,-73.9951553345,50,2012-03-13 13:41:20,"iPhone4,1",5.0.1,1.0
40.7193107605,-74.0002670288,34.3408851624,2012-03-13 13:56:16,"iPhone4,1",5.0.1,1.0
40.7071609497,-73.9966888428,30.347366333,2012-03-13 23:19:28,"iPhone4,1",5.0.1,1.0
40.6992912292,-73.9884109497,42,2012-03-13 23:30:08,"iPhone4,1",5.0.1,1.0
40.6927566528,-73.9895553589,43.8167190552,2012-03-13 23:40:48,"iPhone4,1",5.0.1,1.0
40.6734886169,-73.9629440308,57.4240570068,2012-03-14 00:10:40,"iPhone4,1",5.0.1,1.0
40.6825332642,-73.9772796631,47.1666679382,2012-03-14 01:29:36,"iPhone4,1",5.0.1,1.0
40.675453186,-73.9623718262,68,2012-03-14 01:33:52,"iPhone4,1",5.0.1,1.0
40.6834831238,-73.9792785645,50,2012-03-14 01:48:48,"iPhone4,1",5.0.1,1.0
40.6774177551,-73.9665756226,49,2012-03-14 01:55:12,"iPhone4,1",5.0.1,1.0
40.6835136414,-73.9793777466,66,2012-03-14 02:10:08,"iPhone4,1",5.0.1,1.0
40.67527771,-73.9621963501,51,2012-03-14 02:27:12,"iPhone4,1",5.1,1.0
40.6841926575,-73.9808120728,85,2012-03-14 02:50:40,"iPhone4,1",5.1,1.0
40.6775665283,-73.9669952393,59,2012-03-14 02:57:04,"iPhone4,1",5.1,1.0
40.6831245422,-73.9785461426,47.0007400513,2012-03-14 05:15:44,"iPhone4,1",5.1,1.0
40.6780586243,-73.9675140381,26,2012-03-14 05:30:40,"iPhone4,1",5.1,1.0
40.6831245422,-73.9785919189,52,2012-03-14 06:43:12,"iPhone4,1",5.1,1.0
40.6767730713,-73.9652099609,47.1878471375,2012-03-14 06:58:08,"iPhone4,1",5.1,1.0
40.6825561523,-73.9772720337,74,2012-03-14 07:57:52,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622421265,47,2012-03-14 10:59:12,"iPhone4,1",5.1,1.0
40.6841888428,-73.9808044434,47,2012-03-14 11:56:48,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622268677,47.1111106873,2012-03-14 12:11:44,"iPhone4,1",5.1,1.0
40.6829490662,-73.9781799316,46.7777786255,2012-03-14 13:02:56,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622268677,47,2012-03-14 13:09:20,"iPhone4,1",5.1,1.0
40.6841468811,-73.98072052,129,2012-03-14 13:26:24,"iPhone4,1",5.1,1.0
40.67603302,-73.9661483765,48.7142868042,2012-03-14 13:43:28,"iPhone4,1",5.1,1.0
40.6773529053,-73.9718704224,44.0604324341,2012-03-14 13:49:52,"iPhone4,1",5.1,1.0
40.7023239136,-73.9887084961,42.7635650635,2012-03-14 14:06:56,"iPhone4,1",5.1,1.0
40.7199707031,-73.9978103638,44,2012-03-14 14:15:28,"iPhone4,1",5.1,1.0
40.7143135071,-73.9940643311,36.2000007629,2012-03-14 23:57:52,"iPhone4,1",5.1,1.0
40.6948356628,-73.9903259277,34.7115898132,2012-03-15 00:34:08,"iPhone4,1",5.1,1.0
40.6652793884,-73.9803695679,62.1662864685,2012-03-15 00:42:40,"iPhone4,1",5.1,1.0
40.6713218689,-73.9663848877,62.5384559631,2012-03-15 00:55:28,"iPhone4,1",5.1,1.0
40.6753883362,-73.9623413086,47.8666648865,2012-03-15 01:31:44,"iPhone4,1",5.1,1.0
40.6829185486,-73.9781723022,61,2012-03-15 03:14:08,"iPhone4,1",5.1,1.0
40.6779136658,-73.9677047729,39,2012-03-15 03:29:04,"iPhone4,1",5.1,1.0
40.6753997803,-73.9622039795,47.1111106873,2012-03-15 03:44:00,"iPhone4,1",5.1,1.0
40.6841850281,-73.980796814,33,2012-03-15 11:20:32,"iPhone4,1",5.1,1.0
40.6775283813,-73.9677963257,50,2012-03-15 11:35:28,"iPhone4,1",5.1,1.0
40.6754302979,-73.9622344971,46.7857131958,2012-03-15 12:24:32,"iPhone4,1",5.1,1.0
40.6827316284,-73.9776306152,46.3628883362,2012-03-15 13:09:20,"iPhone4,1",5.1,1.0
40.6766357422,-73.9650039673,46.8101959229,2012-03-15 13:24:16,"iPhone4,1",5.1,1.0
40.6771774292,-73.970916748,41.7861099243,2012-03-15 13:30:40,"iPhone4,1",5.1,1.0
40.6853065491,-73.9765167236,37,2012-03-15 13:41:20,"iPhone4,1",5.1,1.0
40.7194862366,-73.9998703003,36.2000007629,2012-03-15 13:49:52,"iPhone4,1",5.1,1.0
40.7135505676,-73.994178772,34.6666679382,2012-03-15 20:50:08,"iPhone4,1",5.1,1.0
40.6792907715,-73.9802627563,55.9982643127,2012-03-15 21:00:48,"iPhone4,1",5.1,1.0
40.6719284058,-73.9640045166,61.2142868042,2012-03-15 21:07:12,"iPhone4,1",5.1,1.0
40.6833381653,-73.9795608521,62,2012-03-15 21:15:44,"iPhone4,1",5.1,1.0
40.6751976013,-73.9623260498,96,2012-03-15 21:20:00,"iPhone4,1",5.1,1.0
40.6841621399,-73.9807434082,82,2012-03-15 21:34:56,"iPhone4,1",5.1,1.0
40.6778526306,-73.9672622681,30,2012-03-15 21:39:12,"iPhone4,1",5.1,1.0
40.6841926575,-73.9808120728,40,2012-03-15 22:04:48,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622268677,47.3872146606,2012-03-15 22:11:12,"iPhone4,1",5.1,1.0
40.6841888428,-73.9808044434,47,2012-03-16 00:25:36,"iPhone4,1",5.1,1.0
40.6756782532,-73.9617156982,11,2012-03-16 00:32:00,"iPhone4,1",5.1,1.0
40.6839256287,-73.9802398682,33,2012-03-16 00:46:56,"iPhone4,1",5.1,1.0
40.6755180359,-73.962387085,51,2012-03-16 00:51:12,"iPhone4,1",5.1,1.0
40.6841278076,-73.9806747437,61,2012-03-16 01:12:32,"iPhone4,1",5.1,1.0
40.6758079529,-73.9630432129,43,2012-03-16 01:16:48,"iPhone4,1",5.1,1.0
40.6767120361,-73.9688644409,44.3571434021,2012-03-16 15:13:04,"iPhone4,1",5.1,1.0
40.6849594116,-73.975227356,49,2012-03-16 15:32:16,"iPhone4,1",5.1,1.0
40.7123260498,-73.9942855835,30.7933177948,2012-03-16 15:36:32,"iPhone4,1",5.1,1.0
40.7187004089,-74.0005340576,32.0022239685,2012-03-16 15:42:56,"iPhone4,1",5.1,1.0
40.7138633728,-73.9942092896,35.8571434021,2012-03-16 22:19:44,"iPhone4,1",5.1,1.0
40.6788063049,-73.9801864624,39.9156913757,2012-03-16 22:30:24,"iPhone4,1",5.1,1.0
40.6719589233,-73.9640960693,62.3333320618,2012-03-16 22:41:04,"iPhone4,1",5.1,1.0
40.6552467346,-73.9813995361,46.7215042114,2012-03-17 02:01:36,"iPhone4,1",5.1,1.0
40.6698455811,-73.9722671509,73,2012-03-17 02:18:40,"iPhone4,1",5.1,1.0
40.6605110168,-73.9781265259,58,2012-03-17 02:33:36,"iPhone4,1",5.1,1.0
40.6553115845,-73.9813537598,69,2012-03-17 02:52:48,"iPhone4,1",5.1,1.0
40.6691856384,-73.97265625,66,2012-03-17 03:26:56,"iPhone4,1",5.1,1.0
40.6605262756,-73.9779586792,71,2012-03-17 03:37:36,"iPhone4,1",5.1,1.0
40.6694297791,-73.9725265503,55.3475952148,2012-03-17 03:58:56,"iPhone4,1",5.1,1.0
40.6783103943,-73.9679031372,59,2012-03-17 04:13:52,"iPhone4,1",5.1,1.0
40.6835212708,-73.9793624878,49,2012-03-17 05:41:20,"iPhone4,1",5.1,1.0
40.6779518127,-73.9675674438,50,2012-03-17 05:56:16,"iPhone4,1",5.1,1.0
40.6831512451,-73.9785766602,-7,2012-03-17 07:10:56,"iPhone4,1",5.1,1.0
40.6768569946,-73.9652023315,47.5649414062,2012-03-17 07:25:52,"iPhone4,1",5.1,1.0
40.6820259094,-73.9762268066,47.3996543884,2012-03-17 08:23:28,"iPhone4,1",5.1,1.0
40.6768798828,-73.9651870728,47.1719436646,2012-03-17 08:38:24,"iPhone4,1",5.1,1.0
40.6820297241,-73.9762115479,47.8888893127,2012-03-17 09:38:08,"iPhone4,1",5.1,1.0
40.6754837036,-73.9622268677,47.375,2012-03-17 12:37:20,"iPhone4,1",5.1,1.0
40.6839103699,-73.9802703857,49.1241226196,2012-03-17 13:09:20,"iPhone4,1",5.1,1.0
40.6754150391,-73.9622421265,48.444442749,2012-03-17 14:04:48,"iPhone4,1",5.1,1.0
40.6671295166,-73.9839401245,52.9995918274,2012-03-17 15:10:56,"iPhone4,1",5.1,1.0
40.6779594421,-73.9664764404,47.6949310303,2012-03-17 15:21:36,"iPhone4,1",5.1,1.0
40.6743507385,-73.9626998901,53.0624809265,2012-03-17 17:18:56,"iPhone4,1",5.1,1.0
40.7071914673,-74.0085525513,55.6799316406,2012-03-17 17:46:40,"iPhone4,1",5.1,1.0
40.7058448792,-74.0029067993,22.4966487885,2012-03-17 18:01:36,"iPhone4,1",5.1,1.0
40.7126922607,-74.0113372803,30.1643810272,2012-03-17 18:33:36,"iPhone4,1",5.1,1.0
40.7250976562,-74.0029678345,47.9976196289,2012-03-17 19:07:44,"iPhone4,1",5.1,1.0
40.7327423096,-74.0098800659,9,2012-03-17 19:37:36,"iPhone4,1",5.1,1.0
40.7646636963,-74.0056381226,19.1536998749,2012-03-17 20:11:44,"iPhone4,1",5.1,1.0
40.7853927612,-73.9854736328,19.6991767883,2012-03-17 20:26:40,"iPhone4,1",5.1,1.0
40.8032341003,-73.9728088379,8,2012-03-17 20:39:28,"iPhone4,1",5.1,1.0
40.8177680969,-73.9734802246,10,2012-03-17 20:45:52,"iPhone4,1",5.1,1.0
40.8151512146,-73.9599914551,5,2012-03-17 21:02:56,"iPhone4,1",5.1,1.0
40.8072853088,-73.9619598389,59.5691223145,2012-03-17 21:11:28,"iPhone4,1",5.1,1.0
40.8009262085,-73.9584503174,34,2012-03-17 21:22:08,"iPhone4,1",5.1,1.0
40.7879753113,-73.96900177,23,2012-03-17 21:47:44,"iPhone4,1",5.1,1.0
40.7718048096,-73.9800186157,40.4578018188,2012-03-17 22:06:56,"iPhone4,1",5.1,1.0
40.7598571777,-73.9926681519,124,2012-03-17 22:36:48,"iPhone4,1",5.1,1.0
40.7391433716,-74.0072402954,24,2012-03-17 22:51:44,"iPhone4,1",5.1,1.0
40.7192611694,-74.0050811768,26.3056697845,2012-03-17 22:58:08,"iPhone4,1",5.1,1.0
40.7223434448,-74.0096359253,68,2012-03-17 22:58:08,"iPhone4,1",5.1,1.0
40.7115020752,-74.0083847046,37.1212768555,2012-03-17 23:13:04,"iPhone4,1",5.1,1.0
40.7059059143,-74.0038833618,43.6595115662,2012-03-17 23:21:36,"iPhone4,1",5.1,1.0
40.7074050903,-74.0098800659,270,2012-03-17 23:30:08,"iPhone4,1",5.1,1.0
40.6934165955,-74.0010681152,215,2012-03-17 23:57:52,"iPhone4,1",5.1,1.0
40.6832389832,-73.9792022705,60.3391113281,2012-03-18 00:08:32,"iPhone4,1",5.1,1.0
40.6755828857,-73.9625701904,47.5999984741,2012-03-18 00:12:48,"iPhone4,1",5.1,1.0
40.6743850708,-73.9818344116,47.5999984741,2012-03-18 00:38:24,"iPhone4,1",5.1,1.0
40.6780509949,-73.9677963257,44,2012-03-18 00:57:36,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622650146,48.9333343506,2012-03-18 02:16:32,"iPhone4,1",5.1,1.0
40.6838989258,-73.980255127,78,2012-03-18 02:35:44,"iPhone4,1",5.1,1.0
40.6754646301,-73.9622344971,48.0999984741,2012-03-18 03:18:24,"iPhone4,1",5.1,1.0
40.6836471558,-73.9797210693,47.5,2012-03-18 04:11:44,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622650146,47.5454559326,2012-03-18 05:00:48,"iPhone4,1",5.1,1.0
40.6836547852,-73.9797363281,47.6424255371,2012-03-18 05:20:00,"iPhone4,1",5.1,1.0
40.6754417419,-73.9622802734,48.444442749,2012-03-18 06:00:32,"iPhone4,1",5.1,1.0
40.6837806702,-73.9800033569,47.759475708,2012-03-18 06:26:08,"iPhone4,1",5.1,1.0
40.6754379272,-73.9622497559,47.5999984741,2012-03-18 07:00:16,"iPhone4,1",5.1,1.0
40.6837806702,-73.9800033569,47.5009536743,2012-03-18 07:25:52,"iPhone4,1",5.1,1.0
40.6754379272,-73.9622344971,48.7142868042,2012-03-18 08:00:00,"iPhone4,1",5.1,1.0
